"DiscoveryFile","Pattern","RepositoryPath","LineNumber","Scope","Liveness","Usage","Match"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessStepBriefContracts.cs","462","production","live","implementation-reference",".OrderBy(assignment => assignment.FallbackOrder)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRuntimeProjectionQueryService.cs","740","production","live","implementation-reference",".OrderBy(runtimeEvent => runtimeEvent.OccurredAtUtc)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRuntimeProjectionQueryService.cs","757","production","live","implementation-reference",".OrderBy(runtimeEvent => runtimeEvent.OccurredAtUtc)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRuntimeProjectionQueryService.cs","774","production","live","implementation-reference",".OrderBy(agent => agent.RunId)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRuntimeProjectionQueryService.cs","1532","production","live","implementation-reference",".OrderBy(runId => runId.Value)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRuntimeProjectionQueryService.cs","1809","production","live","implementation-reference",".OrderBy(assignment => assignment.StepKey, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRuntimeProjectionQueryService.cs","2226","production","live","implementation-reference",".OrderBy(wait => wait.ParentStepKey, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRuntimeProjectionQueryService.cs","2534","production","live","implementation-reference",".OrderBy(operation => operation, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRuntimeProjectionQueryService.cs","2770","production","live","implementation-reference",".OrderBy(step => ResolveCurrentStepPriority(step))"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRuntimeOperatorDiagnosticDetailsBuilder.cs","81","production","live","implementation-reference",".OrderBy(value => value, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRuntimeOperatorDiagnosticDetailsBuilder.cs","89","production","live","implementation-reference",".OrderBy(value => value, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRuntimeOperatorApplicationService.cs","150","production","live","implementation-reference",".OrderBy(runId => runId.Value)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRuntimeOperatorActionDiagnostics.cs","155","production","live","implementation-reference",".OrderBy(tool => tool.StartedAtUtc)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRuntimeOperatorActionDiagnostics.cs","172","production","live","implementation-reference",".OrderBy(artifact => ResolveDiagnosticArtifactPriority(artifact.DisplayName))"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRuntimeDispatchApplicationService.cs","549","production","live","implementation-reference",".OrderBy(parentRunId => parentRunId.Value)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRuntimeDispatchApplicationService.cs","631","production","live","implementation-reference",".OrderBy(value => value, StringComparer.Ordinal)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRuntimeDispatchApplicationService.cs","1595","production","live","implementation-reference","foreach (var candidateStep in state.Steps.OrderBy(item => item.StepInstanceId.Value))"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRunRecordQueryService.cs","235","production","live","implementation-reference",".OrderBy(edge => edge.TargetStepInstanceId.Value)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRunRecordAssembler.cs","264","production","live","implementation-reference",".OrderBy(assignment => assignment.StepKey, StringComparer.Ordinal)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRunRecordAssembler.cs","347","production","live","implementation-reference",".OrderBy(planId => planId.Value)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRunRecordAssembler.cs","439","production","live","implementation-reference",".OrderBy(runId => runId.Value)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRunRecordAssembler.cs","550","production","live","implementation-reference",".OrderBy(runId => runId.Value)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRunRecordAssembler.cs","725","production","live","implementation-reference",".OrderBy(accumulator => accumulator.MinuteUtc)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRunRecordAssembler.cs","729","production","live","implementation-reference",".OrderBy(accumulator => accumulator.Category)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRunFactsAggregator.cs","389","production","live","implementation-reference","allArtifactIds.OrderBy(artifactId => artifactId.Value),"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRunFactsAggregator.cs","462","production","live","implementation-reference",".OrderBy(item => planStepOrder.GetValueOrDefault("
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRunFactsAggregator.cs","532","production","live","implementation-reference",".OrderBy(executionRunId => executionRunId),"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRunFactsAggregator.cs","547","production","live","implementation-reference","step.DependencyStepIds.OrderBy(stepId => stepId.Value),"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRunFactsAggregator.cs","580","production","live","implementation-reference","participants.Values.OrderBy("
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRunFactsAggregator.cs","587","production","live","implementation-reference","workflowIds.OrderBy(workflowId => workflowId),"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRunFactsAggregator.cs","597","production","live","implementation-reference","executionRunIds.OrderBy(executionRunId => executionRunId),"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessRunArtifactRootPolicy.cs","74","production","live","implementation-reference",".OrderBy(root => root.DirectoryPath, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessLaunchApplicationService.cs","796","production","live","implementation-reference",".OrderBy(toolName => toolName, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessLaunchApplicationService.cs","911","production","live","implementation-reference",".OrderBy(descriptor => descriptor.StepKey, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessLaunchApplicationService.cs","1019","production","live","implementation-reference",".OrderBy(assignment => assignment.FallbackOrder)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessLaunchApplicationService.cs","1030","production","live","implementation-reference",".OrderBy(operation => operation, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessLaunchApplicationService.cs","1053","production","live","implementation-reference","foreach (var (key, value) in variables.OrderBy(item => item.Key, StringComparer.Ordinal))"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessLaunchApplicationService.cs","1282","production","live","implementation-reference",".OrderBy(tag => tag, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessDefinitionStepEditorProjectionService.cs","268","production","live","implementation-reference",".OrderBy(step => ResolveStepOrder(baseline.Steps, step.Basic.StepKey))"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessDefinitionStepEditorProjectionService.cs","335","production","live","implementation-reference",".OrderBy(definition => definition.DisplayName, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessDefinitionCatalogProjectionService.cs","105","production","live","implementation-reference",".OrderBy(item => item.Name, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessDefinitionCanvasRecompositionEngine.cs","44","production","live","implementation-reference",".OrderBy(arc => arc.Kind == ProcessDefinitionCanvasEdgeKind.Dependency ? 0 : 1)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessDefinitionCanvasRecompositionEngine.cs","84","production","live","implementation-reference","foreach (var step in steps.OrderBy(step => nodeOrder[step.NodeKey]))"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessDefinitionCanvasRecompositionEngine.cs","100","production","live","implementation-reference",".OrderBy(node => nodeOrder[node.NodeKey])"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessDefinitionCanvasRecompositionEngine.cs","152","production","live","implementation-reference",".OrderBy(node => nodeOrder[node.NodeKey]))"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessDefinitionCanvasRecompositionEngine.cs","159","production","live","implementation-reference",".OrderBy(candidate => nodeOrder[candidate.NodeKey])"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessDefinitionCanvasRecompositionEngine.cs","235","production","live","implementation-reference","foreach (var step in steps.OrderBy(step => nodeOrder[step.NodeKey]))"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessDefinitionCanvasRecompositionEngine.cs","245","production","live","implementation-reference",".OrderBy(ResolveGroupMemberOrder)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessDefinitionCanvasRecompositionEngine.cs","317","production","live","implementation-reference","var orderedKeys = extents.Keys.OrderBy(key => key).ToArray();"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessDefinitionCanvasRecompositionEngine.cs","552","production","live","implementation-reference","foreach (var child in children.OrderBy(arc => nodeOrder[arc.TargetNodeKey]))"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessDefinitionCanvasRecompositionEngine.cs","566","production","live","implementation-reference",".OrderBy(item => nodeOrder[item.Key])"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessDefinitionCanvasRecompositionEngine.cs","616","production","live","implementation-reference",".OrderBy(arc => nodeOrder[arc.SourceNodeKey])"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessDefinitionCanvasRecompositionEngine.cs","652","production","live","implementation-reference",".OrderBy(arc => nodeOrder[orderSelector(arc)])"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Application\ProcessAcceptanceCriteriaLaunchVariableContributor.cs","95","production","live","implementation-reference",".OrderBy(candidate =>"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Projections\LegacyProcessHistoryProjections.cs","122","production","live","implementation-reference",".OrderBy(item => item.Key.Kind)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Projections\LegacyProcessHistoryProjections.cs","148","production","live","implementation-reference",".OrderBy(group => group.Key.Value, StringComparer.Ordinal)"
"merge-snapshot.txt","OrderBy(","src\Processes\Drivers\CanDoItAll.Processes.Drivers.Standard\StandardProcessAdapterStrategyFactory.cs","120","production","live","implementation-reference",".OrderBy(value => value, StringComparer.Ordinal)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.Workspace\Storage\WorkspaceService.Storage.cs","81","production","live","implementation-reference",".OrderBy(WorkspaceStorageDefaults.ResolveTrackedPurposeOrder)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Persistence\ProcessRuntimeRootSequenceLocks.cs","17","production","live","implementation-reference",".OrderBy(id => id)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Persistence\ProcessPersistenceMappers.cs","156","production","live","implementation-reference",".OrderBy(item => item.AppliedSequence))"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Persistence\ProcessPersistenceMappers.cs","397","production","live","implementation-reference",".OrderBy(value => value, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Persistence\ProcessPersistenceMappers.cs","412","production","live","implementation-reference",".OrderBy(item => item, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Persistence\ProcessPersistenceMappers.cs","746","production","live","implementation-reference","!sequences.SequenceEqual(sequences.OrderBy(sequence => sequence)))"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Persistence\EfProcessRuntimeUnitOfWork.cs","57","production","live","implementation-reference",".OrderBy(state => state.RunId)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Persistence\EfProcessRuntimeUnitOfWork.cs","142","production","live","implementation-reference",".OrderBy(state => state.RunId)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Persistence\EfProcessRuntimeStepAssignmentStore.cs","72","production","live","implementation-reference",".OrderBy(assignment => assignment.StepKey)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Persistence\EfProcessRuntimeStepAssignmentStore.cs","104","production","live","implementation-reference",".OrderBy(assignment => assignment.RunId)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Persistence\EfProcessRuntimeStepAssignmentStore.cs","129","production","live","implementation-reference",".OrderBy(assignment => assignment.CreatedAtUtc)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Persistence\EfProcessRuntimeStepAssignmentStore.cs","167","production","live","implementation-reference",".OrderBy(runId => runId)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Persistence\EfProcessRuntimeStepAssignmentStore.cs","178","production","live","implementation-reference",".OrderBy(assignment => assignment.CreatedAtUtc)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Persistence\EfProcessRuntimeStepAssignmentStore.cs","431","production","live","implementation-reference",".OrderBy(value => value, StringComparer.OrdinalIgnoreCase));"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Persistence\EfProcessRuntimeStepAssignmentStore.cs","444","production","live","implementation-reference",".OrderBy(item => item, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Persistence\EfProcessRuntimeStepAssignmentStore.cs","464","production","live","implementation-reference",".OrderBy(item => item.Key, StringComparer.Ordinal)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Persistence\EfProcessRuntimeStepAssignmentStore.cs","510","production","live","implementation-reference",".OrderBy(item => item.Key, StringComparer.Ordinal)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Persistence\EfProcessRuntimeEventStore.cs","56","production","live","implementation-reference",".OrderBy(runtimeEvent => runtimeEvent.GlobalSequence)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Persistence\EfProcessRuntimeEventStore.cs","81","production","live","implementation-reference",".OrderBy(runtimeEvent => runtimeEvent.RootSequence)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Persistence\EfProcessRunRecordStore.cs","289","production","live","implementation-reference",".OrderBy(group => group.Key)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Persistence\EfProcessRunRecordStore.cs","1290","production","live","implementation-reference",".OrderBy(record => record.FactsNextAttemptAtUtc ?? record.EndedAtUtc)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Persistence\EfProcessRunRecordStore.cs","1343","production","live","implementation-reference",".OrderBy(record => record.NarrativeNextAttemptAtUtc ?? record.EndedAtUtc)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Persistence\EfProcessProjectionStore.cs","197","production","live","implementation-reference",".OrderBy(history => history.GlobalSequence)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Persistence\EfProcessProjectionStore.cs","298","production","live","implementation-reference",".OrderBy(deadLetter => deadLetter.GlobalSequence)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Persistence\EfProcessOutboxStore.cs","37","production","live","implementation-reference",".OrderBy(message => message.CreatedAtUtc)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Persistence\EfProcessInstancePlanStore.cs","71","production","live","implementation-reference",".OrderBy(plan => plan.PlanId)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.Workspace\Providers\ProviderExecution.cs","133","production","live","implementation-reference",".OrderBy(manifest => manifest.DisplayName, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.Workspace\Providers\ProviderExecution.cs","310","production","live","implementation-reference",".OrderBy(model => model.Model, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.Workspace\Providers\ProviderExecution.cs","758","production","live","implementation-reference",".OrderBy(model => model, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Templates\ProcessTemplateCompatibilityScanner.Sidecars.cs","21","production","live","implementation-reference",".OrderBy(item => item, StringComparer.Ordinal))"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Templates\ProcessTemplateCompatibilityScanner.cs","52","production","live","implementation-reference","foreach (var entry in processEntries.OrderBy(item => item.Key, StringComparer.Ordinal))"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Templates\ProcessTemplateCompatibilityScanner.Artifacts.cs","20","production","live","implementation-reference",".OrderBy(Path.GetFileName, StringComparer.OrdinalIgnoreCase))"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Templates\ProcessTemplateCanvasSummaries.cs","73","production","live","implementation-reference",".OrderBy(step => step.Order)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Templates\ProcessTemplateLibrarySummaries.cs","82","production","live","implementation-reference","foreach (var step in definition.Steps.OrderBy(item => item.Order).ThenBy(item => item.Key, StringComparer.OrdinalIgnoreCase))"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Templates\ProcessTemplateLibrarySummaries.cs","100","production","live","implementation-reference",".OrderBy(step => step.Order)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Templates\ProcessTemplateLibrarySummaries.cs","169","production","live","implementation-reference","foreach (var step in definition.Steps.OrderBy(item => item.Order).ThenBy(item => item.Key, StringComparer.OrdinalIgnoreCase))"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Templates\ProcessTemplateHashing.cs","27","production","live","implementation-reference","foreach (var property in element.EnumerateObject().OrderBy(item => item.Name, StringComparer.Ordinal))"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Templates\ProcessTemplatePackLoader.cs","83","production","live","implementation-reference","foreach (var entry in manifest.Processes.OrderBy(item => item.Key, StringComparer.OrdinalIgnoreCase))"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Templates\ProcessTemplateStepSummaries.cs","10","production","live","implementation-reference",".OrderBy(step => step.Order)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Runtime\ProcessRuntimeArtifactContracts.cs","27","production","live","implementation-reference","foreach (var assignment in assignments.OrderBy(item => item.CreatedAtUtc).ThenBy(item => item.StepInstanceId.Value))"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Runtime\ProcessRuntimeArtifactContracts.cs","36","production","live","implementation-reference","foreach (var assignment in assignments.OrderBy(item => item.CreatedAtUtc).ThenBy(item => item.StepInstanceId.Value))"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Runtime\ProcessRuntimeArtifactContracts.cs","38","production","live","implementation-reference","foreach (var requiredSlotId in assignment.RequiredArtifactSlotIds.Distinct().OrderBy(item => item.Value))"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Runtime\ProcessRuntimeArtifactContracts.cs","123","production","live","implementation-reference","foreach (var slotId in step.RequiredArtifactSlots.OrderBy(item => item.Value))"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Runtime\ProcessRuntimeArtifactContracts.cs","127","production","live","implementation-reference",".OrderBy(receipt => receipt.ConnectionHash, StringComparer.Ordinal)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Runtime\ProcessRuntimeArtifactContracts.cs","148","production","live","implementation-reference",".OrderBy(slotId => slotId.Value)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Runtime\ProcessRuntimeArtifactContracts.cs","152","production","live","implementation-reference",".OrderBy(descriptor => descriptor.SlotId.Value)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Runtime\ProcessRuntimeArtifactContracts.cs","157","production","live","implementation-reference",".OrderBy(mapping => mapping.ParentSlotId.Value)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Runtime\ProcessRuntimeArtifactContracts.cs","164","production","live","implementation-reference",".OrderBy(toolName => toolName, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Runtime\ProcessRuntimeArtifactContracts.cs","204","production","live","implementation-reference","foreach (var slotId in consumerStep.RequiredArtifactSlots.OrderBy(item => item.Value))"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Runtime\ProcessRuntimeEngine.ResultHelpers.cs","109","production","live","implementation-reference",".OrderBy(slotId => slotId.Value)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Runtime\ProcessRuntimeEngine.ResultHelpers.cs","127","production","live","implementation-reference",".OrderBy(slotId => slotId.Value)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Runtime\ProcessRuntimePorts.cs","28","production","live","implementation-reference","foreach (var runId in runIds.Distinct().OrderBy(runId => runId.Value))"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Runtime\ProcessRuntimeLaunchVariables.cs","218","production","live","implementation-reference",".OrderBy(binding => binding.SourceStepKey, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Runtime\ProcessRuntimeLaunchVariables.cs","255","production","live","implementation-reference",".OrderBy(binding => binding.SourceStepKey, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Processes\CanDoItAll.Processes.Runtime\ProcessRuntimeStepAssignments.cs","68","production","live","implementation-reference","foreach (var runId in runIds.Distinct().OrderBy(runId => runId.Value))"
"merge-snapshot.txt","OrderBy(","src\Processes\Drivers\CanDoItAll.Processes.Drivers.Abstractions\ProcessDriverCatalog.cs","169","production","live","implementation-reference","foreach (var package in selectedById.Values.OrderBy(package => package.Descriptor.Layer).ThenBy(package => package.Descriptor.DriverId.Value, StringComparer.Ordinal))"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.AgentFramework\Services\Hr\HrAgentProcessReviewService.cs","125","production","live","implementation-reference",".OrderBy(run => run.CreatedAtUtc)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.AgentFramework\Services\Hr\HrAgentProcessReviewService.cs","354","production","live","implementation-reference",".OrderBy(run => run.CreatedAtUtc)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.AgentFramework\Services\Hr\HrAgentProcessReviewService.cs","390","production","live","implementation-reference",".OrderBy(participant => participant.Name, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.AgentFramework\Services\Hr\HrAgentAdministrationService.cs","40","production","live","implementation-reference",".OrderBy(agent => agent.Name, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.AgentFramework\Services\Hr\HrAgentAdministrationService.cs","71","production","live","implementation-reference",".OrderBy(provider => provider.Name, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.AgentFramework\Services\Hr\HrAgentAdministrationService.cs","82","production","live","implementation-reference",".OrderBy(model => model, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.AgentFramework\Services\Hr\HrAgentAdministrationService.cs","88","production","live","implementation-reference",".OrderBy(capability => capability.Name, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.AgentFramework\Services\Hr\HrAgentAdministrationService.cs","92","production","live","implementation-reference",".OrderBy(team => team.Name, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.AgentFramework\Services\Hr\HrAgentAdministrationService.cs","458","production","live","implementation-reference",".OrderBy(item => item.Name, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.Projects\ProjectRecordQueryService.cs","97","production","live","implementation-reference",".OrderBy(project => project.Name)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.Projects\ProjectRecordQueryService.cs","132","production","live","implementation-reference",".OrderBy(project => project.Name)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.Projects\ProjectModels.cs","281","production","live","implementation-reference",".OrderBy(project => project.Name)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.Projects\ProjectModels.cs","525","production","live","implementation-reference",".OrderBy(item => item.OrderIndex)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.Projects\ProjectModels.cs","562","production","live","implementation-reference","Options = options.OrderBy(option => option.Category).ToList()"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.Projects\ProjectModels.cs","936","production","live","implementation-reference",".OrderBy(link => link.ParentProjectId)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.Projects\ProjectFileScopeProvider.cs","33","production","live","implementation-reference",".OrderBy(project => project.Id)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.Projects\ProjectFilePortfolio.cs","108","production","live","implementation-reference","foreach (ProjectSummary project in projection.Projects.OrderBy(project => project.Id))"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.Projects\ProjectFilePortfolio.cs","126","production","live","implementation-reference",".OrderBy(sourceId => sourceId, StringComparer.Ordinal)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.Projects\ProjectFileFilterProjection.cs","150","production","live","implementation-reference",".OrderBy(value => value, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\PartyRecordQueryService.cs","177","production","live","implementation-reference",".OrderBy(party => party.DisplayName)"
